Entrez_ID	DiseaseName	Disease_MeSHorOMIM_ID
467	Diabetes Mellitus, Type 2	MESH:D003924
467	Hypospadias	MESH:D007021
467	Infarction, Middle Cerebral Artery	MESH:D020244
467	Influenza, Human	MESH:D007251
467	Liver Cirrhosis, Experimental	MESH:D008106
467	Liver Neoplasms	MESH:D008113
467	Nervous System Diseases	MESH:D009422
467	Ovarian Neoplasms	MESH:D010051
467	Peripheral Nervous System Diseases	MESH:D010523
467	Prostatic Neoplasms	MESH:D011471
468	Anoxia	MESH:D000860
468	Carcinoma, Ductal, Breast	MESH:D018270
468	Necrosis	MESH:D009336
22926	Asbestosis	MESH:D001195
22926	Color Vision Defects	MESH:D003117
22926	Creutzfeldt-Jakob Syndrome	MESH:D007562
22926	Nystagmus, Congenital	MESH:D020417
22926	Photophobia	MESH:D020795
22926	Retinitis Pigmentosa	MESH:D012174
22926	Scrapie	MESH:D012608
55729	Neoplasms, Germ Cell and Embryonal	MESH:D009373
55729	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	MESH:D015452
55729	Testicular Neoplasms	MESH:D013736
55054	Crohn Disease	MESH:D003424
55054	Inflammatory Bowel Disease 10	MESH:C567021
55054	Inflammatory Bowel Diseases	MESH:D015212
55102	Leukemia, Myeloid	MESH:D007951
55102	Myeloproliferative Disorders	MESH:D009196
9474	Anemia	MESH:D000740
9474	Drug-Induced Liver Injury	MESH:D056486
9474	Hepatomegaly	MESH:D006529
9474	Lethargy	MESH:D053609
9474	Lymphopenia	MESH:D008231
9474	Necrosis	MESH:D009336
9474	Weight Loss	MESH:D015431
10533	Anemia	MESH:D000740
10533	Lethargy	MESH:D053609
10533	Lymphopenia	MESH:D008231
10533	Necrosis	MESH:D009336
10533	Weight Loss	MESH:D015431
471	AICAR TRANSFORMYLASE/IMP CYCLOHYDROLASE DEFICIENCY	OMIM:608688
471	Arthritis, Rheumatoid	MESH:D001172
471	Drug-Related Side Effects and Adverse Reactions	MESH:D064420
471	Osteoporosis	MESH:D010024
51062	Spastic paraplegia 3, autosomal dominant	MESH:C536864
472	Ataxia Telangiectasia	MESH:D001260
472	Breast Neoplasms	MESH:D001943
472	Carcinoma, Adenoid Cystic	MESH:D003528
472	Carcinoma, Hepatocellular	MESH:D006528
472	Carcinoma, Squamous Cell	MESH:D002294
472	Cardiomyopathy, Dilated	MESH:D002311
472	Cataract	MESH:D002386
472	Fibrosis	MESH:D005355
472	Leukemia, Lymphocytic, Chronic, B-Cell	MESH:D015451
472	Lymphoma, T-Cell, Cutaneous	MESH:D016410
472	Lymphoma, T-Cell, Peripheral	MESH:D016411
472	Melanoma	MESH:D008545
472	Myocardial Infarction	MESH:D009203
472	Neoplasms	MESH:D009369
472	Pancreatic Neoplasms	MESH:D010190
472	Prenatal Exposure Delayed Effects	MESH:D011297
472	Prostatic Neoplasms	MESH:D011471
472	Stomach Neoplasms	MESH:D013274
472	Urinary Bladder Neoplasms	MESH:D001749
472	Ventricular Dysfunction, Left	MESH:D018487
1822	Myoclonic Epilepsies, Progressive	MESH:D020191
474	Medulloblastoma	MESH:D008527
84913	Drug-Induced Liver Injury	MESH:D056486
475	Hepatitis, Chronic	MESH:D006521
475	Hypertension	MESH:D006973
475	Lung Neoplasms	MESH:D008175
57194	Autistic Disorder	MESH:D001321
57205	Liver Cirrhosis, Experimental	MESH:D008106
23250	Idiopathic Pulmonary Fibrosis	MESH:D054990
23400	Kufor-Rakeb syndrome	MESH:C537177
23400	Manganese Poisoning	MESH:D020149
23400	Nerve Degeneration	MESH:D009410
23400	Neuronal Ceroid-Lipofuscinoses	MESH:D009472
23400	Parkinson Disease	MESH:D010300
23400	Parkinson Disease, Secondary	MESH:D010302
23400	Parkinsonian Disorders	MESH:D020734
476	Adenoma	MESH:D000236
476	Hyperaldosteronism	MESH:D006929
476	Hypertension	MESH:D006973
476	Myocardial Ischemia	MESH:D017202
476	Vestibular Diseases	MESH:D015837
477	Alternating hemiplegia of childhood	MESH:C536589
477	Hemiplegic migraine, familial type 2	MESH:C537246
477	Hypertension	MESH:D006973
478	Alternating hemiplegia of childhood	MESH:C536589
478	Dystonia	MESH:D004421
478	Dystonia 12	MESH:C538001
478	Heart Failure	MESH:D006333
478	Osteoarthritis	MESH:D010003
478	Parkinsonian Disorders	MESH:D020734
478	Ventricular Dysfunction, Left	MESH:D018487
481	Hypertension, Essential	MESH:C562386
481	Leukemia, Myeloid, Acute	MESH:D015470
481	Substance-Related Disorders	MESH:D019966
482	Esophageal Squamous Cell Carcinoma	MESH:C562729
482	Glioma	MESH:D005910
487	Brody myopathy	MESH:C536607
487	Heart Failure	MESH:D006333
488	Cardiomegaly	MESH:D006332
488	Darier Disease	MESH:D007644
488	Diabetes Mellitus, Experimental	MESH:D003921
488	Diabetes Mellitus, Type 2	MESH:D003924
488	Diabetic Cardiomyopathies	MESH:D058065
488	Heart Diseases	MESH:D006331
488	Heart Failure	MESH:D006333
488	Myocardial Reperfusion Injury	MESH:D015428
488	Myocardial Stunning	MESH:D017682
488	Status Epilepticus	MESH:D013226
488	Ventricular Dysfunction, Left	MESH:D018487
489	Adenoma	MESH:D000236
489	Diabetes Mellitus, Experimental	MESH:D003921
489	Diabetes Mellitus, Type 2	MESH:D003924
490	Cataract	MESH:D002386
490	Coronary Artery Disease	MESH:D003324
490	Hypertension	MESH:D006973
491	Deafness, Autosomal Recessive 12	MESH:C563327
492	Adenoma	MESH:D000236
492	Hyperaldosteronism	MESH:D006929
492	Hypertension	MESH:D006973
27032	Pemphigus, Benign Familial	MESH:D016506
498	Alzheimer Disease	MESH:D000544
498	Endotoxemia	MESH:D019446
506	Acute Kidney Injury	MESH:D058186
506	Anoxia	MESH:D000860
506	Non-alcoholic Fatty Liver Disease	MESH:D065626
506	Precancerous Conditions	MESH:D011230
506	Spinocerebellar Ataxia 17	MESH:C564616
513	Urinary Bladder Neoplasms	MESH:D001749
10476	Adenocarcinoma of lung	MESH:C538231
10476	Carcinoma, Hepatocellular	MESH:D006528
522	Heart Diseases	MESH:D006331
11958	Heart Diseases	MESH:D006331
4508	Diabetes Mellitus	MESH:D003920
4508	Glucose Intolerance	MESH:D018149
4508	Hypertrophy	MESH:D006984
4508	Maternally Inherited Leigh Syndrome	MESH:C536035
4508	Neuropathy ataxia and retinitis pigmentosa	MESH:C537396
4508	Optic Atrophy, Hereditary, Leber	MESH:D029242
537	Lymphoma, Follicular	MESH:D008224
10159	Craniofacial Abnormalities	MESH:D019465
10159	Fibrosis	MESH:D005355
10159	Mental Retardation, X-Linked, with Epilepsy	MESH:C564516
23545	Cutis Laxa, Autosomal Recessive, Type IIA	MESH:C562632
23545	Wrinkly skin syndrome	MESH:C536750
50617	Renal tubular acidosis, distal, autosomal recessive	MESH:C537758
245972	Ovarian Cysts	MESH:D010048
245972	Stomach Neoplasms	MESH:D013274
525	Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness	MESH:C562897
526	Lymphoma, Follicular	MESH:D008224
526	Osteoarthritis	MESH:D010003
526	Zimmerman Laband syndrome	MESH:C536725
51382	Drug-Induced Liver Injury	MESH:D056486
51382	Liver Cirrhosis, Experimental	MESH:D008106
32142	Alzheimer Disease	MESH:D000544
538	Anemia	MESH:D000740
538	Aortic Rupture	MESH:D001019
538	Ataxia	MESH:D001259
538	Colonic Neoplasms	MESH:D003110
538	Disease Models, Animal	MESH:D004195
538	Growth Disorders	MESH:D006130
538	Hemolysis	MESH:D006461
538	Hepatitis, Chronic	MESH:D006521
538	Hypertension, Pulmonary	MESH:D006976
538	Liver Neoplasms, Experimental	MESH:D008114
538	Menkes Kinky Hair Syndrome	MESH:D007706
538	Neointima	MESH:D058426
538	Neurologic Manifestations	MESH:D009461
538	Occipital horn syndrome	MESH:C537860
538	Paralysis	MESH:D010243
538	Prenatal Injuries	MESH:D049188
538	Recurrence	MESH:D012008
538	Seizures	MESH:D012640
538	Spinal Muscular Atrophy, Distal, X-Linked 3	MESH:C564506
538	Tremor	MESH:D014202
538	Vascular System Injuries	MESH:D057772
540	Breast Neoplasms	MESH:D001943
540	Carcinoma	MESH:D002277
540	Carcinoma, squamous cell of head and neck	MESH:C535575
540	Colorectal Neoplasms	MESH:D015179
540	Disease Models, Animal	MESH:D004195
540	Disease Progression	MESH:D018450
540	Dyslipidemias	MESH:D050171
540	Fatty Liver	MESH:D005234
540	Hepatitis	MESH:D006505
540	Hepatolenticular Degeneration	MESH:D006527
540	Inflammation	MESH:D007249
540	Kidney Neoplasms	MESH:D007680
540	Liver Cirrhosis	MESH:D008103
540	Liver Diseases	MESH:D008107
540	Liver Failure, Acute	MESH:D017114
540	Liver Neoplasms	MESH:D008113
540	Liver Neoplasms, Experimental	MESH:D008114
540	Mouth Neoplasms	MESH:D009062
540	Ovarian Neoplasms	MESH:D010051
540	Prostatic Neoplasms	MESH:D011471
5205	Cholestasis, Intrahepatic	MESH:D002780
5205	Cholestasis, progressive familial intrahepatic 1	MESH:C535933
5205	Intrahepatic Cholestasis of Pregnancy	MESH:C535932
374868	Cocaine-Related Disorders	MESH:D019970
64756	Obesity	MESH:D009765
91647	MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1	OMIM:604273
93974	Carcinoma	MESH:D002277
93974	Fatty Liver	MESH:D005234
93974	Mammary Neoplasms, Animal	MESH:D015674
93974	Mammary Neoplasms, Experimental	MESH:D008325
43829	Parkinson Disease	MESH:D010300
545	Pneumoconiosis	MESH:D011009
545	Prostatic Neoplasms	MESH:D011471
545	Seckel syndrome 1	MESH:C537533
545	Urologic Neoplasms	MESH:D014571
8455	Liver Cirrhosis, Experimental	MESH:D008106
546	Alpha-Thalassemia Myelodysplasia Syndrome	MESH:C563023
546	ATR-X syndrome	MESH:C538258
546	Carcinoma, Adenoid Cystic	MESH:D003528
546	Craniofacial Abnormalities	MESH:D019465
546	Cryptorchidism	MESH:D003456
546	Glioma	MESH:D005910
546	Growth Disorders	MESH:D006130
546	Mental retardation-hypotonic facies syndrome, x-linked, 1	MESH:C537457
546	Mental Retardation, X-Linked	MESH:D038901
546	Mental Retardation, X-Linked 52	MESH:C564502
546	Myelodysplastic Syndromes	MESH:D009190
546	Neuroblastoma	MESH:D009447
546	Neuroendocrine Tumors	MESH:D018358
546	Pancreatic Neoplasms	MESH:D010190
546	Penile Diseases	MESH:D010409
546	Thoracic Diseases	MESH:D013896
6310	Spinocerebellar Ataxias	MESH:D020754
25814	Spinocerebellar Ataxia 10	MESH:C566874
342371	Spinocerebellar Ataxias	MESH:D020754
6311	Amyotrophic Lateral Sclerosis	MESH:D000690
6311	Glaucoma, Primary Open Angle	MESH:C562750
6311	PARKINSON DISEASE, LATE-ONSET	OMIM:168600
6311	Spinocerebellar Ataxias	MESH:D020754
4287	Machado-Joseph Disease	MESH:D017827
4287	Nerve Degeneration	MESH:D009410
6314	Arsenic Poisoning	MESH:D020261
6314	Gait Ataxia	MESH:D020234
6314	Movement Disorders	MESH:D009069
6314	Reflex, Abnormal	MESH:D012021
6314	Skin Diseases	MESH:D012871
6314	Spinocerebellar Ataxias	MESH:D020754
6314	Vision Disorders	MESH:D014786
724066	Spinocerebellar ataxia 8	MESH:C537307
6315	Nervous System Diseases	MESH:D009422
6315	Spinocerebellar ataxia 8	MESH:C537307
549	3-Methylglutaconic Aciduria, Type I	MESH:C562801
6790	Aneuploidy	MESH:D000782
6790	Breast Neoplasms	MESH:D001943
6790	Chromosomal Instability	MESH:D043171
6790	Colorectal Neoplasms	MESH:D015179
6790	Kidney Neoplasms	MESH:D007680
6790	Mammary Neoplasms, Experimental	MESH:D008325
6790	Melanoma	MESH:D008545
6790	Neuroblastoma	MESH:D009447
6790	Peripheral Nervous System Diseases	MESH:D010523
6790	Prostatic Neoplasms	MESH:D011471
9212	Glomerulonephritis, IGA	MESH:D005922
9212	Stomach Neoplasms	MESH:D013274
6795	Infertility, Male	MESH:D007248
6795	Male Infertility with Large-Headed, Multiflagellar, Polyploid Spermatozoa	MESH:C562903
26053	Epilepsy	MESH:D004827
57099	Carcinoma, Non-Small-Cell Lung	MESH:D002289
23080	Arthritis, Juvenile	MESH:D001171
551	Acute Kidney Injury	MESH:D058186
551	Amnesia	MESH:D000647
551	Angina Pectoris	MESH:D000787
551	Arrhythmias, Cardiac	MESH:D001145
551	Autistic Disorder	MESH:D001321
551	Cardiomyopathies	MESH:D009202
551	Dehydration	MESH:D003681
551	Diabetes Insipidus	MESH:D003919
551	Diabetes Insipidus, Neurogenic	MESH:D020790
551	Drug Overdose	MESH:D062787
551	Dysmenorrhea	MESH:D004412
551	Gastrointestinal Hemorrhage	MESH:D006471
551	Heart Failure	MESH:D006333
551	Hyperalgesia	MESH:D006930
551	Hypertension	MESH:D006973
551	Hypertension, Portal	MESH:D006975
551	Hyponatremia	MESH:D007010
551	Hypotension	MESH:D007022
551	Inappropriate ADH Syndrome	MESH:D007177
551	Ischemia	MESH:D007511
551	Memory Disorders	MESH:D008569
551	Pain	MESH:D010146
551	Polyuria	MESH:D011141
551	Psychotic Disorders	MESH:D011618
551	Schizophrenia	MESH:D012559
551	Shock	MESH:D012769
551	Shy-Drager Syndrome	MESH:D012791
551	Small Cell Lung Carcinoma	MESH:D055752
551	Substance Withdrawal Syndrome	MESH:D013375
552	Adrenal Hyperplasia, Congenital	MESH:D000312
552	Autism Spectrum Disorder	MESH:D000067877
552	Autistic Disorder	MESH:D001321
554	Adrenal Hyperplasia, Congenital	MESH:D000312
554	Cardiomyopathies	MESH:D009202
554	Diabetes Insipidus, Nephrogenic	MESH:D018500
554	Genetic Diseases, X-Linked	MESH:D040181
554	Growth Disorders	MESH:D006130
554	Heart Failure	MESH:D006333
554	Nephrogenic Syndrome of Inappropriate Antidiuresis	MESH:C564491
554	Oliguria	MESH:D009846
8312	Carcinoma, Hepatocellular	MESH:D006528
8312	Caudal Duplication Anomaly	MESH:C564315
8313	Colonic Neoplasms	MESH:D003110
8313	Colorectal Neoplasms	MESH:D015179
8313	Oligodontia-Colorectal Cancer Syndrome	MESH:C563898
558	Carcinoma, Non-Small-Cell Lung	MESH:D002289
558	Diabetic Nephropathies	MESH:D003928
558	Idiopathic Hypogonadotropic Hypogonadism	MESH:C562785
558	Kidney Neoplasms	MESH:D007680
558	Liver Cirrhosis, Experimental	MESH:D008106
558	Neoplasm Invasiveness	MESH:D009361
558	Neoplasm Metastasis	MESH:D009362
558	Neoplasms, Experimental	MESH:D009374
558	Neurilemmoma	MESH:D009442
558	Neurofibroma, Plexiform	MESH:D018318
558	Pancreatic Neoplasms	MESH:D010190
563	Adenocarcinoma	MESH:D000230
563	Lung Neoplasms	MESH:D008175
563	Polycystic Ovary Syndrome	MESH:D011085
563	Prostatic Neoplasms	MESH:D011471
563	Sinusitis	MESH:D012852
567	Acute Kidney Injury	MESH:D058186
567	Amyloidosis, familial visceral	MESH:C538249
567	Autoimmune Diseases	MESH:D001327
567	Esophageal Squamous Cell Carcinoma	MESH:C562729
567	Heart Diseases	MESH:D006331
567	Hypergammaglobulinemia	MESH:D006942
567	Hypoproteinemia, Hypercatabolic	MESH:C565476
567	Kidney Diseases	MESH:D007674
567	Lymphoma, Large B-Cell, Diffuse	MESH:D016403
567	Lymphoma, T-Cell, Peripheral	MESH:D016411
567	Prostatic Neoplasms	MESH:D011471
27087	Non-alcoholic Fatty Liver Disease	MESH:D065626
26229	Craniofacial Abnormalities	MESH:D019465
145173	Krause-Kivlin syndrome	MESH:C537617
10678	Arthritis, Rheumatoid	MESH:D001172
10678	Graves Disease	MESH:D006111
84752	Arthritis, Rheumatoid	MESH:D001172
2683	Congenital disorder of glycosylation type 2D	MESH:C535753
8702	Prostatic Neoplasms	MESH:D011471
9334	Arthritis, Juvenile	MESH:D001171
9334	Liver Cirrhosis, Experimental	MESH:D008106
11285	Craniofacial Abnormalities	MESH:D019465
11285	Ehlers-Danlos syndrome, progeroid form	MESH:C536201
27077	Liver Cirrhosis, Experimental	MESH:D008106
79870	Leukemia, Myeloid, Acute	MESH:D015470
570	Hypercholanemia, Familial	MESH:C564336
29086	Ovarian Neoplasms	MESH:D010051
23621	Alzheimer Disease	MESH:D000544
60468	Celiac Disease	MESH:D002446
60468	Crohn Disease	MESH:D003424
60468	Diabetes Mellitus, Type 1	MESH:D003922
60468	Leukemia, Myeloid, Acute	MESH:D015470
60468	Vitiligo	MESH:D014820
572	Ischemic Attack, Transient	MESH:D002546
572	Leukemia	MESH:D007938
572	Prostatic Neoplasms	MESH:D011471
573	Breast Neoplasms	MESH:D001943
573	Carcinoma, Ductal, Breast	MESH:D018270
9531	HIV Infections	MESH:D015658
9531	MYOPATHY, MYOFIBRILLAR, 6	OMIM:612954
55971	Arthritis, Rheumatoid	MESH:D001172
578	Colonic Neoplasms	MESH:D003110
578	Nerve Degeneration	MESH:D009410
55024	Lupus Erythematosus, Systemic	MESH:D008180
8314	Adenocarcinoma of lung	MESH:C538231
8314	Adrenocortical Carcinoma	MESH:D018268
8314	Bone Neoplasms	MESH:D001859
8314	Breast Neoplasms	MESH:D001943
8314	Carcinoma, Basal Cell	MESH:D002280
8314	Carcinoma, Mucoepidermoid	MESH:D018277
8314	Carcinoma, Renal Cell	MESH:D002292
8314	Central Nervous System Neoplasms	MESH:D016543
8314	Cholangiocarcinoma	MESH:D018281
8314	Colonic Neoplasms	MESH:D003110
8314	Genetic Predisposition to Disease	MESH:D020022
8314	Head and Neck Neoplasms	MESH:D006258
8314	Kidney Neoplasms	MESH:D007680
8314	Leukemia	MESH:D007938
8314	Lipoma	MESH:D008067
8314	Liver Neoplasms	MESH:D008113
8314	Lung Neoplasms	MESH:D008175
8314	Melanoma, Cutaneous Malignant	MESH:C562393
8314	Meningioma	MESH:D008579
8314	Mesothelioma	MESH:D008654
8314	Mesothelioma, Malignant	MESH:C562839
8314	Nasopharyngeal carcinoma	MESH:C538339
8314	Neuroendocrine Tumors	MESH:D018358
8314	Nevi and Melanomas	MESH:D018326
8314	Nevus, Epithelioid and Spindle Cell	MESH:D018332
8314	Ovarian Neoplasms	MESH:D010051
8314	Pancreatic Neoplasms	MESH:D010190
8314	Paraganglioma	MESH:D010235
8314	Prostatic Neoplasms	MESH:D011471
8314	Stomach Neoplasms	MESH:D013274
8314	Testicular Neoplasms	MESH:D013736
8314	Thymoma	MESH:D013945
8314	Urinary Bladder Neoplasms	MESH:D001749
8314	Uterine Neoplasms	MESH:D014594
8314	Uveal melanoma	MESH:C536494
580	Breast Neoplasms	MESH:D001943
580	Neuroblastoma	MESH:D009447
56033	Adenocarcinoma Of Esophagus	MESH:C562730
10409	Carcinoma	MESH:D002277
10409	Mammary Neoplasms, Animal	MESH:D015674
10409	Mammary Neoplasms, Experimental	MESH:D008325
116071	Melanoma	MESH:D008545
55509	Leprosy	MESH:D007918
581	Acute Kidney Injury	MESH:D058186
581	Alzheimer Disease	MESH:D000544
581	Breast Neoplasms	MESH:D001943
581	Cerebral Hemorrhage	MESH:D002543
581	Colonic Neoplasms	MESH:D003110
581	Diabetes Mellitus, Experimental	MESH:D003921
581	Drug-Induced Liver Injury	MESH:D056486
581	Esophageal Neoplasms	MESH:D004938
581	HIV Infections	MESH:D015658
581	Infertility, Male	MESH:D007248
581	Intestinal Neoplasms	MESH:D007414
581	Ischemia	MESH:D007511
581	Lymphoma, T-Cell, Cutaneous	MESH:D016410
581	Microsatellite Instability	MESH:D053842
581	Myocardial Infarction	MESH:D009203
581	Myocardial Reperfusion Injury	MESH:D015428
581	Nerve Degeneration	MESH:D009410
581	Polycystic Ovary Syndrome	MESH:D011085
581	Prostatic Neoplasms	MESH:D011471
9031	Williams Syndrome	MESH:D018980
11176	Prostatic Neoplasms	MESH:D011471
27113	Brain Ischemia	MESH:D002545
27113	Burkitt Lymphoma	MESH:D002051
27113	Esophageal Neoplasms	MESH:D004938
80127	Polycystic Ovary Syndrome	MESH:D011085
8424	Liver Cirrhosis, Experimental	MESH:D008106
582	Bardet-Biedl syndrome 1	MESH:C537909
585	Bardet-Biedl syndrome 1	MESH:C537909
55212	Intellectual Disability	MESH:D008607
27241	Craniosynostoses	MESH:D003398
10134	Contiguous Abcd1-Dxs1375e Deletion Syndrome	MESH:C564508
9564	Neoplasm Invasiveness	MESH:D009361
9564	Pancreatic Neoplasms	MESH:D010190
8412	Breast Neoplasms	MESH:D001943
8412	Substance-Related Disorders	MESH:D019966
400500	Breast Neoplasms	MESH:D001943
8537	Prostatic Neoplasms	MESH:D011471
586	Cholestasis	MESH:D002779
586	Weight Gain	MESH:D015430
587	Maple Syrup Urine Disease	MESH:D008375
587	Precancerous Conditions	MESH:D011230
590	Alzheimer Disease	MESH:D000544
590	Apnea	MESH:D001049
590	Bamforth syndrome	MESH:C537901
590	Breast Neoplasms	MESH:D001943
590	Butyrylcholinesterase deficiency	MESH:C537417
590	Carcinoma, Renal Cell	MESH:D002292
590	Cardiotoxicity	MESH:D066126
590	Cocaine-Related Disorders	MESH:D019970
590	Cognition Disorders	MESH:D003072
590	Death	MESH:D003643
590	Drug-Related Side Effects and Adverse Reactions	MESH:D064420
590	Epilepsy, Tonic-Clonic	MESH:D004830
590	Fasciculation	MESH:D005207
590	Glioblastoma	MESH:D005909
590	Hyperkinesis	MESH:D006948
590	Hypertriglyceridemia	MESH:D015228
590	Multiple Sclerosis	MESH:D009103
590	Muscular Dystrophies	MESH:D009136
590	Neuroblastoma	MESH:D009447
590	Neurotoxicity Syndromes	MESH:D020258
590	Obesity	MESH:D009765
590	Organophosphate Poisoning	MESH:D062025
590	Paralysis	MESH:D010243
590	Paresis	MESH:D010291
590	Poisoning	MESH:D011041
590	Postoperative Complications	MESH:D011183
590	Seizures	MESH:D012640
590	Sleep Apnea Syndromes	MESH:D012891
590	Tachycardia	MESH:D013610
590	Trismus	MESH:D014313
593	Maple Syrup Urine Disease	MESH:D008375
594	Maple Syrup Urine Disease	MESH:D008375
8915	Lymphoma, Follicular	MESH:D008224
8915	Lymphoma, Non-Hodgkin	MESH:D008228
8915	Mesothelioma, Malignant	MESH:C562839
8915	Testicular Germ Cell Tumor	MESH:C563236
53335	Apraxias	MESH:D001072
53335	Carcinoma, Adenoid Cystic	MESH:D003528
53335	Language Development Disorders	MESH:D007805
53335	Polycystic Ovary Syndrome	MESH:D011085
53335	Salivary Gland Neoplasms	MESH:D012468
64919	Lymphoma	MESH:D008223
64919	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	MESH:D054218
596	Adenocarcinoma	MESH:D000230
596	Adenocarcinoma, Clear Cell	MESH:D018262
596	Adenoma	MESH:D000236
596	AIDS-related Kaposi sarcoma	MESH:C554498
596	Alzheimer Disease	MESH:D000544
596	Asthma	MESH:D001249
596	Autistic Disorder	MESH:D001321
596	Azoospermia	MESH:D053713
596	Breast Neoplasms	MESH:D001943
596	Carcinoma	MESH:D002277
596	Cell Transformation, Neoplastic	MESH:D002471
596	Cerebral Hemorrhage	MESH:D002543
596	Chondrosarcoma, Mesenchymal	MESH:D018211
596	Colonic Neoplasms	MESH:D003110
596	Colorectal Neoplasms	MESH:D015179
596	Dermatitis, Allergic Contact	MESH:D017449
596	Dermatitis, Contact	MESH:D003877
596	Diabetes Mellitus, Experimental	MESH:D003921
596	Diabetes Mellitus, Type 2	MESH:D003924
596	Disease Progression	MESH:D018450
596	Erectile Dysfunction	MESH:D007172
596	Esophageal Neoplasms	MESH:D004938
